,title,type,release_year,rating,runtime,description,genres,cast,director,country,imdb_link,date_added
55,Bangkok Love Stories: Innocence,tvshow,2018,TV-14,1 Season,"From a teenage parkour enthusiast to a bawdy restaurateur, an eclectic group of characters find romance in Bangkok's glittering Silom district.","['International TV Shows', 'Romantic TV Shows', 'TV Dramas']","['Nida Patcharaveerapong', 'Nicole Theriault', 'Nattapol Diloknawarit', 'Tosatid Darnkhuntod', 'Narupornkamol Chaisang', 'Pavadee Komchokpaisan', 'Kawin Manonukul', 'Ponlawit Ketprapakorn', 'Rudklao Amratisha', 'Paramej Noiam', 'Tachakorn Boonlupyanun', 'Teera Pratumtree', 'Nawarat Techarathanaprasert', 'Naphon Phromsuwan']",[],[],['https://www.imdb.com/title/tt9905660/?ref_=plg_rt_1'],"Added to Netflix:July 31, 2019"
56,Bangkok Love Stories: Objects of Affection,tvshow,2019,TV-14,1 Season,A kind computer repairman falls for a street-smart graffiti artist whose multiple personality disorder worsens after she witnesses a double murder.,"['International TV Shows', 'Romantic TV Shows', 'TV Dramas']","['Apinya Sakuljaroensuk', 'Kanokchat Munyadon', 'Gyeon Seo', 'Nalin Hohler', 'Thongpoom Siripipat', 'Chinawut Indracusin', 'Preeyada Sitthachai', 'Akarin Akaranitimaytharatt', 'Adul Charoenrasameekiat', 'Kanlaya Lertkasemsup']",[],['Thailand'],['https://www.imdb.com/title/tt10438662/?ref_=plg_rt_1'],"Added to Netflix:July 2, 2019"
57,Bangkok Love Stories: Plead,tvshow,2019,TV-14,1 Season,"In Bangkok's Chinatown, a spirited digital marketing expert falls for a blind fortune-teller, but their love is predestined to end in disaster.","['International TV Shows', 'Romantic TV Shows', 'TV Dramas']","['Chanon Santinatornkul', 'Sutatta Udomsilp', 'Morakot Liu', 'Varot Makaduangkeo', 'Sutthatip Wutichaipradit', 'Cholsawas Tiewwanichkul', 'Surapol Poonpiriya', 'Hattaya Wongkrachang']",[],['Thailand'],['https://www.imdb.com/title/tt10438656/?ref_=plg_rt_1'],"Added to Netflix:July 2, 2019"
58,Bard of Blood,tvshow,2019,TV-MA,1 Season,"Years after a disastrous job in Balochistan, a former Indian spy must confront his past when he returns to lead an unsanctioned hostage-rescue mission.","['International TV Shows', 'TV Action & Adventure', 'TV Dramas']","['Emraan Hashmi', 'Viineet Kumar', 'Sobhita Dhulipala', 'Jaideep Ahlawat', 'Kirti Kulhari', 'Sohum Shah', 'Rajit Kapoor', 'Danish Hussain']",[],['India'],['https://www.imdb.com/title/tt8069036/?ref_=plg_rt_1'],"Added to Netflix:September 27, 2019"
59,Basketball or Nothing,tvshow,2019,TV-PG,1 Season,Follow the Chinle High basketball team in Arizona's Navajo Nation on a quest to win a state championship and bring pride to their isolated community.,"['Docuseries', 'Reality TV']",[],[],['United States'],['https://www.imdb.com/title/tt10698408/?ref_=plg_rt_1'],"Added to Netflix:August 2, 2019"
60,Battlefish,tvshow,2018,TV-MA,1 Season,"Over the course of a fishing season, tough men and women pursue lucrative albacore tuna in the competitive waters off the Oregon coast.","['Reality TV', 'Science & Nature TV', 'TV Action & Adventure']",[],[],[''],['https://www.imdb.com/title/tt8893566/?ref_=plg_rt_1'],"Added to Netflix:September 21, 2018"
61,BEASTARS,tvshow,2019,TV-MA,1 Season,"In a world where beasts of all kinds coexist, a gentle wolf awakens to his own predatory urges as his school deals with a murder within its midst.","['Anime Series', 'International TV Shows']","['Chikahiro Kobayashi', 'Sayaka Senbongi', 'Yuki Ono', 'Atsumi Tanezaki', 'Junya Enoki', 'Yuma Uchida', 'Takeo Otsuka', 'Naoto Kobayashi', 'Yoshiyuki Shimozuma', 'Nobuhiko Okamoto', 'Fukushi Ochiai', 'Takaaki Torashima', 'Sayumi Watabe', 'Genki Muro', 'Yuichi Iguchi', 'Yuko Hara', 'Ikuto Kanemasa', 'Ouchi Akane', 'Hibiku Yamamura', 'Sakura Ando', 'Akio Otsuka', 'Mitsuaki Hoshino', 'Kenyu Horiuchi']",[],['Japan'],['https://www.imdb.com/title/tt11043632/?ref_=plg_rt_1'],"Added to Netflix:March 13, 2020"
62,Beat Bugs,tvshow,2018,TV-Y,3 Seasons,"With songs made famous by the Beatles, five friendly bugs learn big lessons about the world around them – all from the safety of their own backyard.","[""Kids' TV""]","['Ashleigh Ball', 'Lili Beaudoin', 'Charles Demers', 'Rebecca Husain', 'Erin Mathews']",[],"['Australia', 'Canada']",['https://www.imdb.com/title/tt4716268/?ref_=plg_rt_1'],"New Season Added:July 21, 2019"
63,Best.Worst.Weekend.Ever.,tvshow,2018,TV-PG,1 Season,"Teenage friends plan an epic trip to Comic-Con to meet their idol, only to get caught in one hilariously awkward predicament after another.","[""Kids' TV"", 'TV Comedies']","['Sam Ashe Arnold', 'Cole Sand', 'Brianna Reed', 'Brittany Garms', 'Alison Becker', 'Larry Bates', 'Tiffany Espensen', 'Rachel Gage', 'Matt Battaglia', 'Affion Crockett']",[],['United States'],['https://www.imdb.com/title/tt7768010/?ref_=plg_rt_1'],"Added to Netflix:October 19, 2018"
64,Better Than Us,tvshow,2019,TV-MA,1 Season,"A family on the brink of splitting up become the owners of a cutting-edge robot being sought by a corporation, homicide investigators and terrorists.","['Crime TV Shows', 'International TV Shows', 'TV Dramas']","['Paulina Andreeva', 'Kirill Käro', 'Aleksandr Ustyugov', 'Olga Lomonosova', 'Eldar Kalimulin', 'Vitaliya Kornienko', 'Vera Panfilova', 'Aleksandr Kuznetsov', 'Fyodor Lavrov', 'Sergey Sosnovskiy', 'Kirill Polukhin', 'Pavel Vorontsov']",[],['Russia'],['https://www.imdb.com/title/tt8285216/?ref_=plg_rt_1'],"Added to Netflix:August 16, 2019"
65,Between,tvshow,2016,TV-14,2 Seasons,"After a mysterious disease kills every resident over 22 years old, survivors of a town must fend for themselves when the government quarantines them.","['International TV Shows', 'TV Dramas', 'TV Mysteries']","['Jennette McCurdy', 'Jesse Carere', 'Ryan Allen', 'Justin Kelly', 'Kyle Mac', 'Jack Murray', 'Brooke Palsson', 'Jim Watson', 'Wesley Morgan', 'Krystal Hope Nausbaum', 'Shailene Garnett', 'Canute Gomes', 'Sarah Podemski', 'Shailyn Pierre-Dixon', 'Jesse Bostick', 'Steven Grayhm', 'Percy Hynes White', 'Mercedes Morris', 'Samantha Munro']",[],['Canada'],['https://www.imdb.com/title/tt4132692/?ref_=plg_rt_1'],"New Season Added:July 1, 2016"
66,Beyond Stranger Things,tvshow,2017,TV-14,1 Season,"Secrets from the ""Stranger Things 2"" universe are revealed as cast and guests discuss the latest episodes with host Jim Rash. Caution: spoilers ahead!","['Stand-Up Comedy & Talk Shows', 'TV Mysteries', 'TV Sci-Fi & Fantasy']","['Jim Rash', 'Matt Duffer', 'Ross Duffer', 'Shawn Levy', 'David Harbour', 'Finn Wolfhard', 'Millie Bobby Brown', 'Gaten Matarazzo', 'Caleb McLaughlin', 'Natalia Dyer', 'Charlie Heaton', 'Noah Schnapp', 'Joe Keery', 'Dacre Montgomery', 'Sadie Sink', 'Paul Reiser', 'Sean Astin', 'Randy Havens', 'Brett Gelman', 'Linnea Berthelsen']",[],['United States'],['https://www.imdb.com/title/tt7570990/?ref_=plg_rt_1'],"Added to Netflix:October 27, 2017"
67,Big Mouth,tvshow,2019,TV-MA,3 Seasons,Teenage friends find their lives upended by the wonders and horrors of puberty in this edgy comedy from real-life pals Nick Kroll and Andrew Goldberg.,['TV Comedies'],"['Nick Kroll', 'John Mulaney', 'Jessi Klein', 'Jason Mantzoukas', 'Jenny Slate', 'Fred Armisen', 'Maya Rudolph', 'Jordan Peele']",[],['United States'],['https://www.imdb.com/title/tt6524350/?ref_=plg_rt_1'],"New Season Added:February 8, 2019"
68,Bill Nye Saves the World,tvshow,2018,TV-14,3 Seasons,Emmy-winning host Bill Nye brings experts and famous guests to his lab for a talk show exploring scientific issues that touch our lives.,['Stand-Up Comedy & Talk Shows'],"['Bill Nye', 'Karlie Kloss', 'Derek Muller', 'Emily Calandrelli', 'Nazeem Hussain', 'Joanna Hausmann']",[],['United States'],['https://www.imdb.com/title/tt6021260/?ref_=plg_rt_1'],"New Season Added:May 11, 2018"
69,Bitter Daisies,tvshow,2018,TV-MA,1 Season,"While investigating the disappearance of a teen girl in a tight-knit Galician town, a Civil Guard officer uncovers secrets linked to a loss of her own.","['Crime TV Shows', 'International TV Shows', 'TV Dramas']","['María Mera', 'Toni Salgado', 'Miquel Insua', 'Denis Gómez', 'Lucía Álvarez', 'Sara Sanz', 'Jimmy Núñez', 'Paloma Saavedra', 'Manuel Cortés', 'Yelena Molina', 'Ricardo de Barreiro', 'Nerea Barros', 'Santiago Cuquejo', 'Martina Stetson', 'Carlos Villarino']",['Miguel Conde'],['Spain'],['https://www.imdb.com/title/tt9412454/?ref_=plg_rt_1'],"Added to Netflix:March 29, 2019"
70,Black,tvshow,2017,TV-MA,1 Season,"A Grim Reaper, a detective and a woman who foresees death get ensnared in matters of life and death – and dark mysteries of twenty years past.","['Crime TV Shows', 'International TV Shows', 'Korean TV Shows']","['Seung-heon Song', 'A-ra Go', 'EL', 'Dong-jun Kim', 'Won-hae Kim', 'Seok-yong Jeong']",[],['South Korea'],['https://www.imdb.com/title/tt7298976/?ref_=plg_rt_1'],"Added to Netflix:December 15, 2017"
71,Black Earth Rising,tvshow,2018,TV-MA,1 Season,"Adopted by a human rights attorney after the Rwandan genocide, legal investigator Kate Ashby confronts her past when she takes on war crimes cases.","['British TV Shows', 'International TV Shows', 'TV Dramas']","['Michaela Coel', 'John Goodman', 'Abena Ayivor', 'Noma Dumezweni', 'Ronald Guttman', 'Danny Sapani', 'Harriet Walter', 'Tyrone Huggins', 'Emmanuel Imani', 'Lucian Msamati', 'Tamara Tunie']",[],['United Kingdom'],['https://www.imdb.com/title/tt7660730/?ref_=plg_rt_1'],"Added to Netflix:January 25, 2019"
72,Black Mirror,tvshow,2019,TV-MA,5 Seasons,"This sci-fi anthology series explores a twisted, high-tech near-future where humanity's greatest innovations and darkest instincts collide.","['British TV Shows', 'International TV Shows', 'TV Dramas']","['Jesse Plemons', 'Cristin Milioti', 'Jimmi Simpson', 'Rosemarie DeWitt', 'Douglas Hodge', 'Andrea Riseborough', 'Brenna Harding', 'Owen Teague', 'Andrew Gower', 'Kiran Sonia Sawar', 'Georgina Campbell', 'Joe Cole', 'Maxine Peake', 'Jake Davies', 'Clint Dyer', 'Letitia Wright', 'Babs Olusanmokun', 'Bryce Dallas Howard', 'Alice Eve', 'Michael Kelly', 'Cherry Jones', 'Gugu Mbatha-Raw', 'Mackenzie Davis', 'Wyatt Russell', 'Benedict Wong', 'Kelly Macdonald', 'Faye Marsay', 'Madeline Brewer', 'Hannah John-Kamen', 'Malachi Kirby', 'Alex Lawther', 'Jerome Flynn', 'James Norton', 'Rory Kinnear', 'Lindsay Duncan', 'Daniel Kaluuya', 'Jessica Brown Findlay', 'Rupert Everett', 'Toby Kebbell', 'Jodie Whittaker', 'Hayley Atwell', 'Domhnall Gleeson', 'Lenora Crichlow', 'Michael Smiley', 'Daniel Rigby', 'Chloe Pirrie', 'Jason Flemyng', 'Jon Hamm', 'Oona Chaplin', 'Rafe Spall']",[],['United Kingdom'],['https://www.imdb.com/title/tt2085059/?ref_=plg_rt_1'],"New Season Added:June 5, 2019"
73,Black Spot,tvshow,2019,TV-MA,2 Seasons,A police chief and an eccentric new prosecutor investigate a string of grisly crimes and eerie phenomena in an isolated town at the edge of a forest.,"['Crime TV Shows', 'International TV Shows', 'TV Dramas']","['Suliane Brahim', 'Hubert Delattre', 'Laurent Capelluto', 'Samuel Jouy', 'Renaud Rutten', 'Camille Aguilar', 'Tiphaine Daviot', 'Naidra Ayadi', 'Brigitte Sy', 'Anne Suarez', 'Dan Herzberg', 'Olivier Bonjour', 'Thomas Doret']",[],"['France', 'Belgium']",['https://www.imdb.com/title/tt6519410/?ref_=plg_rt_1'],"New Season Added:June 14, 2019"
74,Black Summer,tvshow,2019,TV-MA,1 Season,"In the dark, early days of a zombie apocalypse, complete strangers band together to find the strength they need to survive and get back to loved ones.","['TV Action & Adventure', 'TV Dramas', 'TV Horror']","['Jaime King', 'Justin Chu Cary', 'Christine Lee', 'Sal Velez Jr.', 'Kelsey Flower', 'Erika Hau', 'Edsson Morales', 'Gwynyth Walsh', 'Stafford Perry', 'Mustafa Alabssi']",[],"['Canada', 'United States']",['https://www.imdb.com/title/tt8923854/?ref_=plg_rt_1'],"Added to Netflix:April 11, 2019"
75,Blazing Transfer Students,tvshow,2017,TV-MA,1 Season,"Featuring the boys of Johnny's West, a gang of zany transfer students are recruited for a mysterious mission ordained by their shadowy principal.","['International TV Shows', 'TV Action & Adventure', 'TV Comedies']","['Daiki Shigeoka', 'Akito Kiriyama', 'Junta Nakama', 'Tomohiro Kamiyama', 'Ryusei Fujii', 'Takahiro Hamada', 'Nozomu Kotaki', 'Umika Kawashima', 'Takeshi Kaga', 'Norio Wakamoto']",[],['Japan'],['https://www.imdb.com/title/tt7931520/?ref_=plg_rt_1'],"Added to Netflix:November 10, 2017"
76,Blood Pact,tvshow,2018,TV-MA,1 Season,"An ambitious TV reporter uses risky and ethically questionable methods to report on gang wars and police corruption in the Amazon port of Belém, Brazil.","['Crime TV Shows', 'International TV Shows', 'TV Dramas']","['Guilherme Fontes', 'Ravel Cabral', 'Jonathan Haagensen', 'André Ramiro', 'Adriano Garib', 'Mel Lisboa', 'Cristina Lago']",[],['Brazil'],['https://www.imdb.com/title/tt6742610/?ref_=plg_rt_1'],"Added to Netflix:October 10, 2018"
77,Bloodline,tvshow,2017,TV-MA,3 Seasons,"When the black sheep son of a respected family threatens to expose dark secrets from their past, sibling loyalties are put to the test.","['TV Dramas', 'TV Mysteries', 'TV Thrillers']","['Kyle Chandler', 'Ben Mendelsohn', 'Sissy Spacek', 'Linda Cardellini', 'Norbert Leo Butz', 'Jacinda Barrett', 'Jamie McShane', 'John Leguizamo', 'Enrique Murciano', 'Sam Shepard', 'Chloë Sevigny', 'Andrea Riseborough', 'Beau Bridges', 'Taylor Rouviere', 'Owen Teague', 'Brandon Larracuente']",[],['United States'],['https://www.imdb.com/title/tt3520702/?ref_=plg_rt_1'],"New Season Added:May 26, 2017"
78,Blown Away,tvshow,2019,TV-PG,1 Season,"Ten master artists turn up the heat in glassblowing sculpture challenges for the chance to win $60,000 in prizes and the title of champion.","['International TV Shows', 'Reality TV']",[],[],['Canada'],['https://www.imdb.com/title/tt9908860/?ref_=plg_rt_1'],"Added to Netflix:July 12, 2019"
79,Bobby Kennedy for President,tvshow,2018,TV-MA,1 Season,"Historic footage and leading voices of the era examine the ""Bobby Phenomenon"" of the 1960s and the legacy of the man who helped redefine the country.",['Docuseries'],['Robert F. Kennedy'],['Dawn Porter'],[''],['https://www.imdb.com/title/tt8200004/?ref_=plg_rt_1'],"Added to Netflix:April 27, 2018"
80,Boca Juniors Confidential,tvshow,2018,TV-PG,1 Season,"Players, fans and staff of soccer powerhouse Boca Juniors provide an exclusive, behind-the-scenes look at Argentina's legendary club.","['Docuseries', 'International TV Shows', 'Spanish-Language TV Shows']",[],[],[''],['https://www.imdb.com/title/tt8893546/?ref_=plg_rt_1'],"Added to Netflix:September 14, 2018"
81,Bodyguard,tvshow,2018,TV-MA,1 Season,"After helping thwart a terrorist attack, a war veteran is assigned to protect a politician who was a main proponent of the very conflict he fought in.","['British TV Shows', 'Crime TV Shows', 'International TV Shows']","['Richard Madden', 'Keeley Hawes', 'Gina McKee', 'Sophie Rundle', 'Vincent Franklin', 'Pippa Haywood', 'Paul Ready', 'Tom Brooke', 'Nicholas Gleaves', 'Stuart Bowman']",[],['United Kingdom'],['https://www.imdb.com/title/tt7493974/?ref_=plg_rt_1'],"Added to Netflix:October 24, 2018"
82,Bolívar,tvshow,2019,TV-MA,1 Season,"This dramatization depicts the life – and loves – of Venezuelan Gen. Simón Bolívar, who helped liberate several Latin American countries from Spain.","['International TV Shows', 'Romantic TV Shows', 'Spanish-Language TV Shows']","['Luis Gerónimo Abreu', 'José Ramón Barreto', 'Ernesto Benjumea', 'Félix Antequera', 'Jefferson Quiñones', 'Shany Nadan', 'María José Vargas', 'Hans Martínez', 'Mauro Mauad', 'Álvaro Bayona', 'Rosmeri Marval', 'Irene Esser', 'Nohely Arteaga']","['Luis Alberto Restrepo', 'Andrés Beltrán', 'Jaime Rayo']",['Colombia'],['https://www.imdb.com/title/tt9327242/?ref_=plg_rt_1'],"Added to Netflix:June 21, 2019"
83,BONDING,tvshow,2019,TV-MA,1 Season,A New York City grad student moonlighting as a dominatrix enlists her gay BFF from high school to be her assistant.,"['TV Comedies', 'TV Dramas']","['Zoe Levin', 'Brendan Scannell', 'Micah Stock', 'Theo Stockman', 'Alex Hurt', ""D'Arcy Carden"", 'Gabrielle Ryan', 'Charles Gould']",[],['United States'],['https://www.imdb.com/title/tt7718088/?ref_=plg_rt_1'],"Added to Netflix:September 22, 2019"
84,Bonus Family,tvshow,2019,TV-MA,3 Seasons,"A new couple, their exes and their children navigate the emotional challenges and tricky logistics of blended family life in this Swedish dramedy.","['International TV Shows', 'TV Dramas']","['Vera Vitali', 'Erik Johansson', 'Fredrik Hallgren', 'Petra Mede', 'Frank Dorsin', 'Jacob Lundqvist', 'Amanda Lindh', 'Marianne Mörck', 'Barbro Svensson', 'Ann Petrén', 'Johan Ulveson', 'Leo Razzak', 'Felix Engström']",[],['Sweden'],['https://www.imdb.com/title/tt5372890/?ref_=plg_rt_1'],"New Season Added:July 12, 2019"
85,Borderliner,tvshow,2017,TV-MA,1 Season,"To protect his family, a police detective covers up a murder case. But when his partner suspects foul play, he is trapped in a dangerous game on duty.","['Crime TV Shows', 'International TV Shows', 'TV Dramas']","['Tobias Santelmann', 'Ellen Dorrit Petersen', 'Benjamin Helstad', 'Frode Winther', 'Bjørn Skagestad', 'Eivind Sander', 'Thelma Farnes Ottersen', 'Todd Bishop Monrad Vistven', 'Ole Christoffer Ertvaag', 'Marina Popovic', 'Gine Cornelia Pedersen', 'Ana Gil de Melo Nascimento', 'Kim-Henning Nilsen', 'Morten Svartveit', 'Ellen Birgitte Winther', 'Even Pedersen']",[],"['Norway', 'Germany', 'Sweden']",['https://www.imdb.com/title/tt7468900/?ref_=plg_rt_1'],"Added to Netflix:March 6, 2018"
86,Bordertown,tvshow,2019,TV-MA,3 Seasons,A gifted detective takes a job in a small town so he can spend more time with his family. But he's soon drawn into a web of disturbing murder cases.,"['Crime TV Shows', 'International TV Shows', 'TV Dramas']","['Ville Virtanen', 'Matleena Kuusniemi', 'Anu Sinisalo', 'Lenita Susi', 'Kristiina Halttu', 'Olivia Ainali', 'Ilkka Villi', 'Max Bremer', 'Matti Laine', 'Jasmin Hamid']",[],"['Finland', 'France']",['https://www.imdb.com/title/tt4937942/?ref_=plg_rt_1'],"New Season Added:May 11, 2020"
