,title,type,release_year,rating,runtime,description,genres,cast,director,country,imdb_link,date_added
2495,Radio Rebel,movie,2012,TV-Y,90 min,"Shy student Tara has a secret identity: She is smooth-talking Radio Rebel, a DJ who lends her voice to all kids, popular and unpopular alike.","Children & Family Movies,Comedies","Debby Ryan,Sarena Parmar,Adam DiMarco,Merritt Patterson,Nancy Robertson",Peter Howitt,United States,https://www.imdb.com/title/tt2008633/?ref_=plg_rt_1,"Added to Netflix:March 1, 2019"
2496,Raees,movie,2017,TV-14,143 min,"After street smart kid Raees rises to become Gujarat's bootlegging king in the 1980s, he tries to balance his life of crime with helping his people.","Action & Adventure,Dramas,International Movies","Shah Rukh Khan,Mahira Khan,Nawazuddin Siddiqui,Mohammed Zeeshan Ayyub,Sheeba Chaddha,Shubham Chintamani,Shubham Tukaram,Atul Kulkarni,Narendra Jha,Jaideep Ahlawat,Sunny Leone",Rahul Dholakia,India,https://www.imdb.com/title/tt3405236/?ref_=plg_rt_1,"Added to Netflix:May 26, 2017"
2497,"Rafał Banaś, Michał Leja Laugh out Loud",movie,2016,TV-MA,64 min,Young Polish comedians Rafał Banaś and Michał Leja present a high-energy stand-up show at Warsaw's Klub Hybrydy.,Stand-Up Comedy,"Rafał Banaś,Michał Leja",,,,"Added to Netflix:September 19, 2016"
2498,Rafinha Bastos: Ultimatum,movie,2018,TV-MA,63 min,"An off-color joke nearly cost him everything. Brazilian comic Rafinha Bastos talks about that and much more, from his divorce to finding love again.",Stand-Up Comedy,Rafinha Bastos,,Brazil,https://www.imdb.com/title/tt9038520/?ref_=plg_rt_1,"Added to Netflix:September 21, 2018"
2499,Ragini MMS,movie,2011,TV-MA,93 min,A couple out to have a sensuous weekend at a house outside of Mumbai finds it rigged with surveillance cameras and occupied by an evil entity.,"Horror Movies,International Movies","Kainaz Motivala,Rajkummar Rao,Rajat Kaul,Janice,Shernaza,Mangala Ahire,Vinod Rawat",Pawan Kripalani,India,https://www.imdb.com/title/tt1890513/?ref_=plg_rt_1,"Added to Netflix:May 31, 2019"
2500,Ragini MMS 2,movie,2014,TV-MA,113 min,The horror continues when Ragini's video goes viral and a sleazy director decides to make a movie about the incident in the original house.,"Horror Movies,International Movies","Sunny Leone,Saahil Prem,Parvin Dabas,Sandhya Mridul,Divya Dutta,Soniya Mehra,Kainaz Motivala,Karan Mehra",Bhushan Patel,India,https://www.imdb.com/title/tt2609218/?ref_=plg_rt_1,"Added to Netflix:May 31, 2019"
2501,Raiders!: The Story of the Greatest Fan Film Ever Made,movie,2015,TV-14,93 min,"Three childhood friends attempt to finish the pet project they've worked on for over 30 years: re-creating ""Raiders of the Lost Ark"" shot for shot.",Documentaries,,"Jeremy Coon,Tim Skousen",United States,https://www.imdb.com/title/tt3551954/?ref_=plg_rt_1,"Added to Netflix:September 16, 2016"
2502,Rainbow Jelly,movie,2018,TV-14,119 min,"Mistreated by his cruel uncle, an imaginative orphan with autism sees hope when a fairy vows to change his life with a week of enchanted recipes.","Dramas,International Movies,Sci-Fi & Fantasy","Mahabrata Basu,Anumegha Banerjee,Koushik Sen,Sreelekha Mitra,Shantilal Mukherjee,Iqbal Sultan,Daminee Basu,Subhajit Das",Soukarya Ghosal,India,https://www.imdb.com/title/tt8396306/?ref_=plg_rt_1,"Added to Netflix:April 15, 2019"
2503,Rainbow Time,movie,2016,TV-MA,92 min,"A developmentally disabled man obsessed with the Fonz, guns and all things kinky poses a challenge for his arrogant brother when he moves in with him.","Comedies,Dramas,Independent Movies","Linas Phillips,Melanie Lynskey,Timm Sharp,Tobin Bell,Jay Duplass,Lauren Weedman,Artemis Pebdani,Reagan Yates,Austin Fryberger",Linas Phillips,United States,https://www.imdb.com/title/tt5167174/?ref_=plg_rt_1,"Added to Netflix:December 1, 2016"
2504,Raising Cain,movie,1992,R,92 min,"When kids from the neighborhood begin to go missing, the wife of a troubled shrink worries that her husband may be involved.",Thrillers,"John Lithgow,Lolita Davidovich,Steven Bauer,Frances Sternhagen,Gregg Henry,Tom Bower,Mel Harris,Gabrielle Carteris",Brian De Palma,United States,https://www.imdb.com/title/tt0105217/?ref_=plg_rt_1,"Added to Netflix:January 30, 2020"
2505,Raising the Bar,movie,2016,TV-Y,97 min,A teenager who gave up her spot in an elite U.S. gymnastics program when her family moved to Australia enters a competition to help a new friend.,"Children & Family Movies,Dramas,Sports Movies","Kelli Berglund,Lili Karamalikis,Tess Fowler,Emily Morris,Peta Shannon,Adam Tuominen,Caetlyn Collins,Jack Tomich,Isabelle Andary-Geslin,Rachel D'Sena",Clay Glen,Australia,https://www.imdb.com/title/tt5274066/?ref_=plg_rt_1,"Added to Netflix:August 1, 2017"
2506,Raja Hindustani,movie,1996,TV-14,177 min,"When a poor taxi driver falls in love with a wealthy young woman, he must stand up to her family and contend with his own insecurities.","Dramas,International Movies,Romantic Movies","Aamir Khan,Karisma Kapoor,Suresh Oberoi,Johnny Lever,Navneet Nishan,Veeru Krishnan,Kunal Khemu,Pramod Moutho,Mohnish Bahl",Dharmesh Darshan,India,https://www.imdb.com/title/tt0117437/?ref_=plg_rt_1,"Added to Netflix:May 1, 2017"
2507,Raja Natwarlal,movie,2014,TV-14,131 min,A small-time con man assembles a team to help him avenge the death of his partner-in-crime at the hands of a powerful gangster.,"Dramas,International Movies,Thrillers","Emraan Hashmi,Humaima Malik,Paresh Rawal,Kay Kay Menon,Deepak Tijori,Prachi Shah,Mohammed Zeeshan Ayyub",Kunal Deshmukh,India,https://www.imdb.com/title/tt3483712/?ref_=plg_rt_1,"Added to Netflix:November 1, 2018"
2508,Rajma Chawal,movie,2018,TV-MA,119 min,"Hoping to revive his relationship with his resentful millennial son, an internet-rookie widower assumes the online persona of a young woman.","Comedies,Dramas,International Movies","Rishi Kapoor,Anirudh Tanwar,Amyra Dastur,Jitendra Shastri,Aparshakti Khurana,Harish Khanna,Manu Rishi Chadha,Nirmal Rishi,Sheeba Chaddha,Adil Hussain,Rahul Ram,Mukesh Chhabra",Leena Yadav,India,https://www.imdb.com/title/tt6747420/?ref_=plg_rt_1,"Added to Netflix:November 30, 2018"
2509,Rajnigandha,movie,1974,TV-PG,104 min,"A grad student leaves her boyfriend in Delhi for a job interview in Mumbai, where she reconnects with an old flame for whom she still has feelings.","Comedies,Dramas,Independent Movies","Vidya Sinha,Amol Palekar,Dinesh Thakur,Ranjita Thakur,Veena Gaud,Manju Maini",Basu Chatterjee,India,https://www.imdb.com/title/tt0072064/?ref_=plg_rt_1,"Added to Netflix:December 31, 2019"
2510,Rakkhosh,movie,2019,TV-MA,116 min,An asylum patient’s troubled past threatens his grasp on reality as fellow hospital residents begin disappearing at the hands of an unknown entity.,"Horror Movies,Independent Movies,International Movies","Sanjay Mishra,Priyanka Bose,Tannishtha Chatterjee,Barun Chanda,Sonamoni Jayant Gadekar,Ashwath Bhatt,Atul Mahale","Abhijit Kokate,Srivinay Salian",India,https://www.imdb.com/title/tt6018556/?ref_=plg_rt_1,"Added to Netflix:June 20, 2019"
2511,Ralph Breaks the Internet: Wreck-It Ralph 2,movie,2018,PG,113 min,"When video-game bad guy Ralph and best friend Vanellope discover a way onto the internet, they set off on a mission to save her broken game.","Children & Family Movies,Comedies","John C. Reilly,Sarah Silverman,Taraji P. Henson,Gal Gadot,Jack McBrayer,Jane Lynch,Alan Tudyk,Ed O'Neill,Susan Lucci,Jason Lee,Idina Menzel,Anika Noni Rose,Judy Reyes,Grant Show,Ana Ortiz,Ming-Na Wen,Rebecca Wisocky,Paige O'Hara,Linda Larkin,Mariana Klaveno,Daria Ramirez,Tom Irwin,Edy Ganem,Irene Bedard,Jodi Benson,Anthony Daniels","Phil Johnston,Rich Moore",United States,https://www.imdb.com/title/tt5848272/?ref_=plg_rt_1,"Added to Netflix:June 11, 2019"
2512,Ralphie May: Imperfectly Yours,movie,2015,TV-MA,69 min,"Comedian Ralphie May takes to the Las Vegas stage with his raw, rollicking take on men's fashion, racism, sex and even waffles. Filmed live in 2013.",Stand-Up Comedy,Ralphie May,Anthony Pierce,United States,https://www.imdb.com/title/tt3216296/?ref_=plg_rt_1,"Added to Netflix:June 29, 2015"
2513,Ralphie May: Unruly,movie,2015,TV-MA,83 min,"Filmed in front of a raucous crowd, comedian Ralphie May unleashes his hilariously raunchy perspective in his first Netflix original stand-up special.",Stand-Up Comedy,Ralphie May,John Asher,United States,https://www.imdb.com/title/tt4454406/?ref_=plg_rt_1,"Added to Netflix:February 27, 2015"
2514,"Ram Dass, Going Home",movie,2018,TV-14,32 min,"From his home on Maui, pioneering researcher, author and spiritual teacher Ram Dass reflects on love, life and death as his own days draw to a close.","Documentaries,Faith & Spirituality",Ram Dass,Derek Peck,United States,https://www.imdb.com/title/tt6089564/?ref_=plg_rt_1,"Added to Netflix:April 6, 2018"
2515,Ram Jaane,movie,1995,TV-14,142 min,"Two boyhood pals – one righteous, the other a criminal – take very different paths to adulthood. Their love for the same woman may prove disastrous.","Dramas,International Movies,Music & Musicals","Shah Rukh Khan,Juhi Chawla,Vivek Mushran,Pankaj Kapur,Puneet Issar,Tinnu Anand,Deven Verma,Gulshan Grover,Amrit Pal,Arun Bali",Rajiv Mehra,India,https://www.imdb.com/title/tt0114231/?ref_=plg_rt_1,"Added to Netflix:May 15, 2017"
2516,Ramji Londonwaley,movie,2005,TV-PG,154 min,"A small-town cook moves to London to earn a living, but from his employer’s sudden death to the immigration officials on his trail, plans soon go sour.","Comedies,Dramas,International Movies","Madhavan,Samita Bangargi,Harsh Chhaya,Rajendranath Zutshi,Shikha Shalu Varma,Satish Shah,Akhilendra Mishra",Sanjay Dayma,India,https://www.imdb.com/title/tt0476848/?ref_=plg_rt_1,"Added to Netflix:December 31, 2019"
2517,Rampage: President Down,movie,2016,TV-MA,100 min,"Lone-wolf vigilante Bill Williamson is back, taking aim at the U.S. government and eluding the pursuit of two FBI agents who are on his trail.","Action & Adventure,International Movies","Brendan Fletcher,Steve Baran,Ryan McDonell,Scott Patey,Loretta Walsh,Zain Meghji,Crystal Lowe",Uwe Boll,Canada,https://www.imdb.com/title/tt4146622/?ref_=plg_rt_1,"Added to Netflix:January 5, 2017"
2518,Rang De Basanti,movie,2006,TV-14,159 min,An idealistic English filmmaker casts a group of student actors in her docudrama about India's revolution against British rule in the 1920s.,"Dramas,International Movies","Aamir Khan,Siddharth,Atul Kulkarni,Sharman Joshi,Kunal Kapoor,Alice Patten,Soha Ali Khan,Waheeda Rehman,Kiron Kher,Om Puri,Anupam Kher,Madhavan",Rakeysh Omprakash Mehra,India,https://www.imdb.com/title/tt0405508/?ref_=plg_rt_1,"Added to Netflix:August 2, 2018"
2519,Rangoon,movie,2017,TV-14,153 min,"During World War II, daredevil star Miss Julia entertains soldiers at the Indo-Burma border, where she's caught up in a web of love and deceit.","Action & Adventure,Dramas,International Movies","Saif Ali Khan,Shahid Kapoor,Kangana Ranaut,Shriswara,Richard McCabe,Satoru Kawaguchi,Surendra Pal,Lin Laishram",Vishal Bhardwaj,India,https://www.imdb.com/title/tt4909752/?ref_=plg_rt_1,"Added to Netflix:May 29, 2017"
2520,Rangreza,movie,2017,TV-14,126 min,"A high-flying rock star and son of a politician falls for a woman from a qawwal family, leading to a love triangle that may consume everyone involved.","Dramas,International Movies,Music & Musicals","Urwa Hocane,Bilal Ashraf,Gohar Rasheed,Saleem Mairaj,Ghana Ali,Shahid Naqvi",Amir Mohiuddin,Pakistan,https://www.imdb.com/title/tt7765900/?ref_=plg_rt_1,"Added to Netflix:August 1, 2018"
2521,Rattlesnake,movie,2019,TV-MA,86 min,"After a mysterious woman saves her daughter from a deadly snakebite, a single mother must repay the debt by killing a stranger before sundown.","Horror Movies,Independent Movies,Thrillers","Carmen Ejogo,Theo Rossi,Emma Greenwell,Apollonia Pratt,Debrianna Mansini,Bruce Davis",Zak Hilditch,United States,https://www.imdb.com/title/tt9257484/?ref_=plg_rt_1,"Added to Netflix:October 25, 2019"
2522,Ravenous,movie,2017,TV-MA,104 min,"As a zombie plague ravages their rural Quebec town, a scrappy band of survivors join forces to flee the infected hordes in this quiet thriller.","Horror Movies,International Movies","Marc-André Grondin,Monia Chokri,Charlotte St-Martin,Brigitte Poupart,Marie-Ginette Guay,Micheline Lanctôt,Édouard Tremblay-Grenier,Luc Proulx,Didier Lucien,Robert Brouillette,Patrick Hivon",Robin Aubert,Canada,https://www.imdb.com/title/tt6243140/?ref_=plg_rt_1,"Added to Netflix:March 2, 2018"
2523,"Ray Romano: Right Here, Around the Corner",movie,2019,TV-MA,59 min,"Ray Romano cut his stand-up teeth at the Comedy Cellar in New York. Now, in his first comedy special in 23 years, he returns to where it all began.",Stand-Up Comedy,Ray Romano,Michael Showalter,United States,https://www.imdb.com/title/tt8101766/?ref_=plg_rt_1,"Added to Netflix:February 5, 2019"
2524,Raya and Sakina,movie,1984,TV-14,230 min,"When robberies and murders targeting women sweep early 20th-century Egypt, the hunt for suspects leads to two shadowy sisters. Based on a true story.","Comedies,Dramas,International Movies","Suhair El-Babili,Shadia,Abdel Moneim Madbouly,Ahmed Bedir",Hussein Kamal,,,"Added to Netflix:May 21, 2020"
2525,Reaction,movie,2011,TV-14,99 min,"When a series of seemingly random people are murdered, baffled police search for a killer who may have a connection to them all.","Dramas,International Movies","Mahmoud Abdel Moghny,Amr Youssef,Horeya Farghaly,Mahmoud El Gendy,Entessar,Donia El Masry,Sabry Abdel Moniem,Raouf Mustafa,Alaa Zenhom",Husam El-Gohari,Egypt,https://www.imdb.com/title/tt6832730/?ref_=plg_rt_1,"Added to Netflix:June 20, 2019"
2526,Ready,movie,2011,TV-14,144 min,"Bollywood superstar Salman Khan plays Prem, an heir to a perfume fortune who falls in love with the wrong woman in this romantic comedy.","Comedies,International Movies,Romantic Movies","Salman Khan,Asin,Paresh Rawal,Mahesh Manjrekar,Anuradha Patel,Manoj Pahwa,Manoj Joshi,Puneet Issar,Sharat Saxena,Akhilendra Mishra,Zarine Khan,Arya Babbar",Anees Bazmee,India,https://www.imdb.com/title/tt1708532/?ref_=plg_rt_1,"Added to Netflix:October 22, 2017"
2527,Ready to Mingle,movie,2019,TV-MA,98 min,"After the man she thought she'd marry breaks up with her, Ana joins a class for single women who are in search of a husband.","Comedies,International Movies,Romantic Movies","Cassandra Ciangherotti,Gabriela de la Garza,Irán Castillo,Sophie Alexander-Katz,Flor Eduarda Gurrola,Mariana Cabrera,Juan Pablo Medina,Pablo Cruz Guerrero,Diana Bovio,Andrés Almeida",Luis Javier Henaine,Mexico,https://www.imdb.com/title/tt6736198/?ref_=plg_rt_1,"Added to Netflix:October 2, 2019"
2528,Real Crime: Diamond Geezers,movie,2008,TV-14,46 min,"In an attempted heist worthy of a Hollywood film, a cadre of criminals sets out to steal the world's largest perfect diamond from a London landmark.",Documentaries,Forbes KB,Tom Whitter,United Kingdom,https://www.imdb.com/title/tt1664503/?ref_=plg_rt_1,"Added to Netflix:August 1, 2016"
2529,Real Crime: Supermarket Heist (Tesco Bomber),movie,2010,TV-PG,46 min,"In 2000, U.K. detectives spent months tracking a criminal known only as Sally, who was targeting a supermarket chain with extortion and letter bombs.",Documentaries,,,United Kingdom,https://www.imdb.com/title/tt1484486/?ref_=plg_rt_1,"Added to Netflix:August 15, 2016"
2530,Rebirth,movie,2016,TV-MA,101 min,"Long-lost buddy Zack gets suburban dad Kyle on a bus to a Rebirth seminar, sending him down a rabbit hole of psychodrama, seduction and violence.","Dramas,Thrillers","Fran Kranz,Adam Goldberg,Nicky Whelan,Luis Gerardo Méndez,Harry Hamlin,Pat Healy,Kat Foster,Andrew J. West,Eric Ladin,Steve Agee",Karl Mueller,United States,https://www.imdb.com/title/tt4902716/?ref_=plg_rt_1,"Added to Netflix:July 15, 2016"
2531,Recall,movie,2018,TV-MA,73 min,"Struggling to move on from a heartbreaking loss, Mikey is drawn into a dangerous underworld robbery orchestrated by his unreliable stepbrother Dale.",Dramas,"Michael James Regan,Tommy James Murphy,Louis Di Bianco,Stefano DiMatteo,Juan Carlos Velis,Katriina Isberg,Danny Bruzzi,Eugene Clark,Ronnie Rowe Jr.,Brendee Green,A.C. Peterson",Michael James Regan,Canada,https://www.imdb.com/title/tt3754662/?ref_=plg_rt_1,"Added to Netflix:June 25, 2019"
2532,Recovery Boys,movie,2018,TV-MA,90 min,"In a region ravaged by opioid abuse, four young men in a farming-based rehab forge a bond as they try to reinvent their lives after years of addiction.",Documentaries,,Elaine McMillion Sheldon,United States,https://www.imdb.com/title/tt8167872/?ref_=plg_rt_1,"Added to Netflix:June 29, 2018"
2533,Red Oleanders Raktokarobi,movie,2017,TV-14,112 min,"When a theater group stages a production of a Rabindranath Tagore play, they begin to notice parallels between the story and their own lives.","Dramas,International Movies","Shantilal Mukherjee,Mumtaz Sorcar,Rahul,Koushik Sen,Rajesh Sharma,Debdut Ghosh,Anindya Banerjee,Amitabha Bhattacharjee,Usashi Chakraborty,Dipankar Dey",Amitava Bhattacharya,India,https://www.imdb.com/title/tt7792194/?ref_=plg_rt_1,"Added to Netflix:September 15, 2018"
