,title,type,release_year,rating,runtime,description,genres,cast,director,country,imdb_link,date_added
490,Sacred Planet,movie,2004,G,47 min,"Journey around the world and experience some of the most exotic and beautiful places still in existence. State-of-the-art technology delivers stunning images of indigenous people, unique animals and spectacular landscapes that most of us will never see. Set to a distinctive synthesis of contemporary acoustic and world music, it’s an astonishing visual and aural experience that leads each viewer on individual flights of imagination and emotion. Let this astonishing showcase be your gateway to the magic, mysteries and beauty of this place everyone calls home.","Animals & Nature,Documentary,Family","Robert Redford,Arapata McKay,Tsaan Ciqae,Mae Tui,Cy Peck Jr.,Cy Peck",Jon Long,"Canada,Malaysia,United States",https://www.imdb.com/title/tt0353965/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
491,Saludos Amigos,movie,1943,TV-PG,42 min,"A whimsical blend of live-action and animation, Saludos Amigos is a colorful kaleidoscope of art, adventure and music set to a toe-tapping samba beat. From high Andes peaks and Argentina's pampas to the sights and sounds of Rio de Janeiro, your international traveling companions are none other than those famous funny friends, Donald Duck and Goofy. They keep things lively as Donald encounters a stubborn llama and ""El Gaucho"" Goofy tries on the cowboy way of life... South American-style. Contains tobacco depictions. This program is presented as originally created. It may contain outdated cultural depictions.","Animation,Comedy,Family",Fred Shields,"Bill Roberts,Jack Kinney,Ham Luske",United States,https://www.imdb.com/title/tt0036326/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
492,"Sammy, The Way-Out Seal",movie,1962,TV-G,43 min,"A seaside vacation is supposed to be a carefree, uneventful experience for the entire family. But when the young Loomis brothers befriend Sammy, a mischievous seal, they decide to bring him home…without telling mom and dad. The boys soon learn that you can't keep a housebound seal secret for very long. In no time at all, Sammy sets off a chain reaction of events that leaves the Loomis household – and the entire town – in shambles. This program is presented as originally created. It may contain outdated cultural depictions.","Animals & Nature,Comedy,Family","Jack Carson,Robert Culp,Patricia Barry,Elisabeth Fraser,Michael McGreevey,Billy Mummy",Norman Tokar,United States,https://www.imdb.com/title/tt0056441/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
493,Sanjay's Super Team,movie,2015,PG,7 min,"Sanjay is absorbed in the world of cartoons and comics, while his father tries to draw him into the traditions of his Hindu practice. Tedium and reluctance quickly turn into an awe-inspiring adventure as the boy embarks on a journey he never imagined, returning with a new perspective they can both embrace. Some flashing lights sequences or patterns may affect photosensitive viewers.","Action-Adventure,Animation,Family","Brenton Schraff,Sunny Attar,Arun Rao,Jaquelynn Herrera",Sanjay Patel,United States,https://www.imdb.com/title/tt4661600/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
494,Santa Paws 2: The Santa Pups,movie,2012,G,91 min,"A Disney holiday classic is born. Santa Paws 2: The Santa Pups stars a brand-new litter of the cutest talking pups ever: Hope, Jingle, Charity and Noble. When Mrs. Claus travels to Pineville, the playful Santa Pups stow away on her sled. Taking mischief to a whole new level, they begin granting joyful wishes to Pineville's boys and girls, but something goes terribly wrong, and the Christmas spirit begins to disappear. Now the Santa Pups and Mrs. Claus must race to save Christmas around the world.","Fantasy,Musical","Cheryl Ladd,George Newbern,Pat Finn,Danny Woodburn,Obba Babatunde,Paul Rae",Robert Vince,United States,https://www.imdb.com/title/tt2414212/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
495,Santa's Workshop,movie,1932,TV-G,6 min,"A Silly Symphony cartoon in which Santa is assisted by his elves in preparing for the famous sleigh ride on Christmas Eve. As the toys are finished, they come to life and march into Santa’s big bag. This program is presented as originally created. It may contain outdated cultural depictions.","Animation,Family,Fantasy",,Wilfred Jackson,United States,https://www.imdb.com/title/tt0023422/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
496,Saving Mr. Banks,movie,2013,PG-13,129 min,"Tom Hanks and Emma Thompson bring to life the untold story about the origins of one of the most treasured Disney classics of all time, revealing the surprising backstory behind the making of Mary Poppins. Determined to fulfill a promise to his daughters, Walt Disney (Hanks) tries for 20 years to obtain the rights to author P. L. Travers’ (Thompson) beloved book. Armed with his iconic creative vision, Walt pulls out all the stops, but the uncompromising Travers won’t budge. Only when he reaches into his own complicated childhood does Walt discover the truth about the ghosts that haunt Travers, and together they set “Mary Poppins” free. Contains tobacco depictions.","Biographical,Drama,Historical","Emma Thompson,Tom Hanks,Colin Farrell,Paul Giamatti,Jason Schwartzman,Bradley Whitford",John Hancock,"United States,United Kingdom,Australia",https://www.imdb.com/title/tt2140373/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
497,Science Fair,movie,2018,PG,91 min,"Winner of the Sundance Festival Favorite Award, this exuberant, engaging film tells the inspiring story of nine high school students from around the globe as they navigate rivalries, setbacks, and hormones on their quest to compete at the prestigious International Science and Engineering Fair. Facing off against 1700 of the world's best and brightest, only one of these brilliant teens can win.","Documentary,Family","Anjali Chadha,Ryan Folz,Harsha Paladugu,Abraham Riedel-Mishaan,Kashfia Rahman,Ivo Zell","Cristina Costantini,Darren Foster",United States,https://www.imdb.com/title/tt7153434/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
498,Sea of Hope: America's Underwater Treasures,movie,2017,TV-PG,47 min,"To commemorate the 100th anniversary of the U.S. national parks system, beloved oceanographer Sylvia Earle sets out to inspire a new generation to create 'blue parks' to protect the ocean realms. With the help of Nat Geo photographer Brian Skerry, Sylvia and a dedicated group of marine conservationists explore the blue depths and embark on a year-long environmental quest.","Action-Adventure,Animals & Nature,Documentary",Max Kennedy,Robert Nixon,United States,https://www.imdb.com/title/tt6390686/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
499,Sea Scouts,movie,1939,TV-PG,8 min,Donald is an admiral on a seagoing voyage with his nephews in which they encounter a ravenous shark. This program is presented as originally created. It may contain outdated cultural depictions.,Animation,,Dick Lundy,United States,https://www.imdb.com/title/tt0031905/?ref_=plg_rt_1,"Added to Disney+:April 3, 2020"
500,Secret of The Wings,movie,2012,G,79 min,"For the fairies of Pixie Hollow, the Winter Woods is strictly off-limits. But when a mysterious force draws Tinker Bell to cross the border into this unknown world, she discovers a secret that will change her life forever. She comes face-to-face with a frost fairy named Periwinkle, the only fairy who can help unlock the secret of the wings. With fun and laughter, they form a magical connection and make an astonishing discovery: they're sisters and must work together to save their two worlds.","Animation,Fantasy,Kids","Mae Whitman,Lucy Hale,Timothy Dalton,Jeff Bennett,Lucy Liu,Raven-Symoné ",Peggy Holmes,"United States,India,United Kingdom",https://www.imdb.com/title/tt1217213/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
501,Secretariat,movie,2010,PG,124 min,"Behind every legend lies an impossible dream. Witness the spectacular journey of an incredible horse named Secretariat and the moving story of his unlikely owner, a housewife who risked everything to make him a champion.","Animals & Nature,Biographical,Drama","Diane Lane,John Malkovich,Dylan Walsh,James Cromwell,Kevin Connolly,Nelsan Ellis",Randall Wallace,United States,https://www.imdb.com/title/tt1028576/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
502,Secrets of Christ's Tomb: Explorer Special,movie,2017,TV-PG,47 min,"Witness behind the scenes as members of the religious community, architects, scientists, and historians collaborate in an extremely rare endeavor to restore the structure protecting what many believe is Christ's tomb in Jerusalem. The crucial restoration work also reveals long-held mysteries kept secret for hundreds of years, exploring theories of the tomb's origins and Jesus' burial.","Documentary,Historical",,Bob Strange,United States,https://www.imdb.com/title/tt7848136/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
503,Secrets of Life,movie,1956,TV-PG,70 min,Survival and reproduction. Two dilemmas confronting every form of life on this planet. How are these problems solved by microscopic organisms? By marine creatures? Insects? Plant life? What causes the restless Earth to continually shape and reshape itself? Eighteen expert Disney photographers use innovative and state-of-the-art film techniques to bring you the fascinating answers.,"Animals & Nature,Documentary,Family",Winston Hibler,James Algar,United States,https://www.imdb.com/title/tt0049733/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
504,Secrets of the King Cobra,movie,2012,TV-PG,47 min,"King cobras are the largest venomous snakes on Earth, growing up to 18 feet (or over five metres) in length. Their venomous bite is powerful enough to kill a full-grown elephant, and they can raise up to one third of their body straight off the ground and still move forward to attack. They are protected throughout India, but there are more and more clashes with humans every year, and today the species is in greater jeopardy than ever before. Little has been known about their life in the wild, but now, that is changing, as two dedicated researchers tag and study these animals deep into their wild environs, capturing never-before-seen footage of the startling, fascinating, sometimes brutal behavior of an animal we only think we know.","Animals & Nature,Documentary",Andre Braugher,,India,https://www.imdb.com/title/tt8780664/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
505,Sharks of Lost Island,movie,2013,TV-PG,45 min,"A team of explorers led by marine ecologist Dr. Enric Sala sets out to explore the sea and land of the remote Pitcairn Islands in the South Pacific. These mysterious islands, settled by mutineers, could provide a portal back in time to a marine ecosystem teeming with life and the top reef predator – sharks.","Action-Adventure,Animals & Nature,Documentary",Chris McLinden,,United States,https://www.imdb.com/title/tt7217020/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
506,Sharpay's Fabulous Adventure,movie,2011,TV-G,92 min,"Just how fabulous do you have to be to make it big in the Big Apple? One aspiring diva is about to find out... the hard way. After a talent scout spots her performing with her dog Boi at a charity gala, Sharpay Evans (Ashley Tisdale) sets off for the bright lights of New York City, convinced that instant fame and fortune are in the bag (designer bag, that is). But theatre is a dog-eat-dog world, as she and Boi discover when they encounter the devious owner of a pampered pooch named Countess and a scheming Broadway starlet who will do anything to crush the competition. Fortunately, Sharpay also meets Peyton (Austin Butler), a handsome student filmmaker who finds Sharpay nearly as fascinating as she finds herself.","Comedy,Music","Ashley Tisdale,Austin Butler,Cameron Goodman,Bradley Perry,Alec Mapa,Jack Plotnick",Michael Lembeck,United States,https://www.imdb.com/title/tt1629440/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
507,Shipwrecked,movie,1991,PG,93 min,"Set sail for high-seas adventure as a cabin boy named Hakon embarks on an extraordinary voyage. When his ship is sunk in a hurricane, Hakon ends up alone on a jungle island, only to discover his shipmates have been kidnapped by a gang of ruthless pirates. Now he must summon all his courage and instinct for survival to outwit the pirates and rescue his friends.","Action-Adventure,Coming of Age,Family","Stian Smestad,Trond Peter Munch,Louisa Haigh,Gabriel Byrne,Bjørn Sundquist,Eva von Hanno",Nils Gaup,"Norway,Sweden,United States",https://www.imdb.com/title/tt0099816/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
508,Simpsons Movie,movie,2007,PG-13,88 min,"After Homer accidentally pollutes the town's water supply, Springfield is encased in a gigantic dome by the EPA and the Simpsons family are declared fugitives.","Action-Adventure,Animation,Comedy","Dan Castellaneta,Julie Kavner,Nancy Cartwright,Yeardley Smith,Harry Shearer,Hank Azaria",David Silverman,United States,https://www.imdb.com/title/tt0462538/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
